cnpj,placa,nu_linha,data_inicio_viagem,data_fim_viagem,sentido_linha,latitude,longitude,municipio_origem,municipio_destino
1526219000191,NYV6986,12015961,2020-08-17 22:24:21,2020-08-18 03:09:35,1,-15.87880298,-52.29492852,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9822,12015961,2020-08-18 09:57:58,2020-08-18 15:22:34,1,-15.87843594,-52.29487337,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-08-18 14:04:57,2020-08-18 19:50:56,1,-15.87862895,-52.29500739,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9702,12015961,2020-08-18 22:50:07,2020-08-19 03:44:40,1,-15.87890113,-52.29477768,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,OGW0763,12015900,2020-08-19 09:55:53,2020-08-19 14:16:04,1,-15.87994389,-52.28113599,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-08-19 14:08:24,2020-08-19 19:15:06,1,-15.87887606,-52.29475121,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017061,2020-08-19 15:21:56,2020-08-19 19:17:21,1,-15.8789396286011,-52.2950248718262,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-08-19 23:14:46,2020-08-20 04:02:16,1,-15.89414282,-52.25790562,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9822,12015961,2020-08-20 13:16:38,2020-08-20 18:51:47,1,-15.87870547,-52.29490583,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017000,2020-08-20 15:11:53,2020-08-20 18:17:46,1,-15.8788785934448,-52.2947273254395,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-08-20 22:53:56,2020-08-21 03:37:04,1,-15.87884113,-52.2949194,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017000,2020-08-21 09:34:18,2020-08-21 09:36:11,0,-15.8809537887573,-52.2949676513672,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,NVO5563,12015961,2020-08-21 10:31:12,2020-08-21 16:09:07,1,-15.87844842,-52.29484177,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-08-21 14:32:44,2020-08-21 18:54:55,1,-15.87885696,-52.29485575,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017061,2020-08-21 14:59:36,2020-08-21 18:03:34,1,-15.878849029541,-52.29491806030271,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-08-21 22:20:43,2020-08-22 02:48:06,1,-15.88464014,-52.27222451,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-08-22 10:15:41,2020-08-22 15:52:03,1,-15.87897551,-52.29481871,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9822,12015961,2020-08-22 13:04:44,2020-08-22 18:21:02,1,-15.87887238,-52.29485157,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9902,12015961,2020-08-23 13:26:30,2020-08-23 18:12:28,1,-15.87885237,-52.29478406,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-08-23 21:15:41,2020-08-24 01:47:18,1,-15.87901442,-52.29482536,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-08-24 09:51:05,2020-08-24 14:24:34,1,-15.87829863,-52.29483579,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-08-24 14:08:42,2020-08-24 18:22:26,1,-15.87887346,-52.2948707,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-08-24 21:25:25,2020-08-25 02:03:10,1,-15.87895732,-52.29488895,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9822,12015961,2020-08-25 09:52:31,2020-08-25 14:23:28,1,-15.87844165,-52.29479611,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-08-25 13:47:36,2020-08-25 18:59:24,1,-15.8787911,-52.29481466,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-08-25 22:58:40,2020-08-26 02:40:25,1,-15.8947175,-52.25720795,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9902,12015900,2020-08-26 10:26:24,2020-08-26 14:54:50,1,-15.87843498,-52.29472283,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-08-26 14:17:10,2020-08-26 19:27:41,1,-15.87885729,-52.29478179,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-08-27 14:25:33,2020-08-27 19:05:19,1,-15.87882828,-52.29485703,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1751730000197,QBT5876,12011361,2020-08-27 16:01:07,2020-08-28 08:25:33,0,-15.87882,-52.294955,BRASILIA(DF) , SINOP(MT)
1526219000191,NYV6986,12015961,2020-08-27 22:22:27,2020-08-28 03:11:05,1,-15.89500696,-52.25675412,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1751730000197,QBP4795,12011361,2020-08-28 09:39:54,2020-08-28 18:42:28,1,-15.878918,-52.312073,BRASILIA(DF) , SINOP(MT)
1526219000191,PQU9702,12015961,2020-08-28 10:20:09,2020-08-28 16:02:18,1,-15.87840253,-52.29483378,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9822,12015961,2020-08-28 13:59:55,2020-08-28 18:19:22,1,-15.87885757,-52.29487362,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-08-28 23:07:26,2020-08-29 03:21:00,1,-15.87894221,-52.29482951,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9902,12015961,2020-08-29 10:27:17,2020-08-29 15:54:21,1,-15.87892693,-52.29486254,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-08-29 14:17:44,2020-08-29 19:21:24,1,-15.87898022,-52.29484588,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-08-29 23:03:24,2020-08-30 03:46:05,1,-15.87806097,-52.2952739,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-08-30 12:44:39,2020-08-30 18:02:39,1,-15.87895987,-52.2948972,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-08-30 22:15:55,2020-08-31 02:45:24,1,-15.89464912,-52.25731905,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-08-31 10:08:57,2020-08-31 15:05:01,1,-15.87845466,-52.29485958,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9822,12015961,2020-08-31 14:02:18,2020-08-31 19:13:55,1,-15.87891776,-52.29490032,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-08-31 21:54:06,2020-01-09 02:24:49,1,-15.87885246,-52.2948538,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
18449504000159,OVT2117,12007261,2020-09-01 05:30:30,2020-09-01 05:30:51,0,-15.8885765075684,-52.305309295654304,GOIANIA(GO) , SAO PAULO(SP)
1751730000197,QBR6328,2001600,2020-09-01 07:00:49,2020-10-01 08:47:42,0,-15.891048,-52.259604,MARABA(PA) , BARRA DO GARCAS(MT)
1751730000197,QBP4795,12012300,2020-09-01 08:09:54,2020-09-01 15:24:03,0,-15.878928,-52.294997,GOIANIA(GO) , BARRA DO GARCAS(MT)
1751730000197,QBP5085,12012300,2020-09-01 13:00:23,2020-09-01 19:51:42,0,-15.888596,-52.305294,GOIANIA(GO) , BARRA DO GARCAS(MT)
1751730000197,QBM6876,2001600,2020-09-02 06:57:19,2020-10-02 08:00:31,0,-15.878938,-52.29514,MARABA(PA) , BARRA DO GARCAS(MT)
1751730000197,QBP4795,12012300,2020-09-02 07:22:03,2020-09-02 17:42:54,0,-15.888672,-52.30547,GOIANIA(GO) , BARRA DO GARCAS(MT)
1751730000197,QBX7416,12011400,2020-09-02 21:50:55,2020-10-02 05:45:49,1,-15.87885,-52.295045,GOIANIA(GO) , SAO FELIX DO ARAGUAIA(MT)
1751730000197,QBM6876,12011461,2020-09-03 07:00:47,2020-09-03 21:15:58,0,-15.888677,-52.305199,GOIANIA(GO) , SAO FELIX DO ARAGUAIA(MT)
1751730000197,QEC4779,2001600,2020-09-03 07:01:21,2020-10-03 08:49:57,0,-15.888535,-52.305294,MARABA(PA) , BARRA DO GARCAS(MT)
1751730000197,QBT6066,12012300,2020-09-03 07:16:08,2020-09-03 18:35:25,0,-15.888695,-52.305413,GOIANIA(GO) , BARRA DO GARCAS(MT)
1751730000197,QBT6006,12012300,2020-09-03 11:53:11,2020-09-03 22:15:08,0,-15.87889,-52.294928,GOIANIA(GO) , BARRA DO GARCAS(MT)
3143492000162,QCY7816,12014161,2020-09-06 01:25:02,2020-09-06 14:16:26,1,-15.8790667,-52.2943089,BRASILIA(DF) , VILA RICA(MT)
1526219000191,PQU9752,12015961,2020-09-07 14:02:09,2020-09-07 18:15:57,1,-15.87894827,-52.29480021,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-09-07 22:42:57,2020-10-07 02:25:25,1,-15.87884668,-52.29500125,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017061,2020-09-08 11:38:07,2020-09-08 14:47:49,1,-15.8788709640503,-52.294765472412095,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9822,12015961,2020-09-08 13:45:18,2020-09-08 18:34:45,1,-15.87863557,-52.29503046,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017061,2020-09-08 14:53:56,2020-09-08 18:41:19,1,-15.8809747695923,-52.2949104309082,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,NYV6986,12015961,2020-09-08 22:27:49,2020-10-08 02:59:49,1,-15.89432864,-52.25776425,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015900,2020-09-09 10:04:32,2020-09-09 15:40:46,1,-15.87894649,-52.29496035,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9702,12015961,2020-09-09 13:56:31,2020-09-09 17:54:11,1,-15.87886711,-52.29487383,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017061,2020-09-09 15:24:13,2020-09-09 18:58:26,1,-15.8789129257202,-52.2948303222656,JUSSARA(GO) , BARRA DO GARCAS(MT)
5423509000160,JCM2077,11005461,2020-09-10 05:02:02,2020-11-10 09:24:42,1,-15.8753728866577,-52.315055847168,QUERENCIA(MT) , CARAZINHO(RS)
1526219000191,PQU9782,12015961,2020-09-10 16:47:04,2020-09-10 22:30:35,1,-15.87877795,-52.29500645,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1751730000197,OTK4297,2001600,2020-09-11 06:52:58,2020-10-11 09:25:31,0,-15.879109,-52.29487,MARABA(PA) , BARRA DO GARCAS(MT)
3143492000162,NJQ9150,12014161,2020-09-11 07:34:15,2020-10-11 01:41:47,0,-15.8980619,-52.2629831,BRASILIA(DF) , VILA RICA(MT)
1526219000191,PQU9882,12015961,2020-09-11 13:32:08,2020-09-11 19:12:35,1,-15.8788941,-52.29489248,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9902,12015961,2020-09-11 17:02:02,2020-09-11 22:48:58,1,-15.87892219,-52.29483158,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
3143492000162,QCC6980,12014161,2020-09-12 03:02:42,2020-09-12 15:07:35,1,-15.8779849,-52.3115168,BRASILIA(DF) , VILA RICA(MT)
1526219000191,PQU9782,12015961,2020-09-13 13:19:18,2020-09-13 18:54:22,1,-15.8788971,-52.2947929,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1751730000197,QEC4779,2001600,2020-09-14 07:03:27,2020-09-15 09:06:19,0,-15.87886,-52.294901,MARABA(PA) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-09-14 10:16:48,2020-09-14 14:43:33,1,-15.87888006,-52.29495794,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9822,12015961,2020-09-14 13:41:54,2020-09-14 19:32:40,1,-15.87891411,-52.29485248,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017061,2020-09-14 15:16:06,2020-09-14 18:55:21,1,-15.8788537979126,-52.2948417663574,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,OGV9653,12015961,2020-09-15 10:24:44,2020-09-15 16:41:30,1,-15.87868135,-52.29489474,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-09-15 13:45:29,2020-09-15 17:57:03,1,-15.87883686,-52.29487582,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017061,2020-09-15 14:58:50,2020-09-15 19:00:01,1,-15.8787908554077,-52.2949523925781,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-09-15 23:22:44,2020-09-16 02:51:09,1,-15.89397705,-52.25795849,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015900,2020-09-16 09:08:05,2020-09-16 14:33:01,1,-15.8782765,-52.29483993,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-09-16 14:10:27,2020-09-16 18:52:24,1,-15.87894886,-52.29492328,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017000,2020-09-16 15:04:58,2020-09-16 18:22:51,1,-15.8788528442383,-52.2947959899902,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9822,12015961,2020-09-17 12:46:22,2020-09-17 18:07:45,1,-15.8788313,-52.29494533,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017061,2020-09-17 15:27:30,2020-09-17 18:45:30,1,-15.8788414001465,-52.2946395874023,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-09-17 22:53:30,2020-09-18 02:33:45,1,-15.89302831,-52.25945516,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-09-18 10:10:09,2020-09-18 15:28:45,1,-15.87876798,-52.29485036,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-09-18 14:39:49,2020-09-18 19:10:34,1,-15.87901571,-52.29478613,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017061,2020-09-18 15:26:01,2020-09-18 18:56:19,1,-15.878812789917,-52.2947845458984,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-09-19 10:31:20,2020-09-19 16:17:11,1,-15.87888501,-52.29486019,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017061,2020-09-19 16:52:47,2020-09-19 20:11:52,1,-15.8791027069092,-52.2947959899902,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9822,12015961,2020-09-19 18:25:45,2020-09-19 18:25:57,1,-15.87841345,-52.29483428,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-09-20 13:16:17,2020-09-20 17:44:54,1,-15.87892425,-52.29499978,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017061,2020-09-20 15:11:12,2020-09-20 18:41:06,1,-15.8787994384766,-52.2947120666504,JUSSARA(GO) , BARRA DO GARCAS(MT)
3143492000162,QCT1696,12014161,2020-09-20 20:58:34,2020-09-21 02:08:29,0,-15.8788732,-52.2952569,BRASILIA(DF) , VILA RICA(MT)
1526219000191,NYV6986,12015961,2020-09-20 22:22:57,2020-09-21 01:40:39,1,-15.89400218,-52.2579074,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-09-21 10:10:20,2020-09-21 15:34:46,1,-15.87842079,-52.29485682,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-09-21 13:56:19,2020-09-21 19:13:47,1,-15.87884746,-52.29494973,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017061,2020-09-21 15:14:12,2020-09-21 19:09:50,1,-15.8813943862915,-52.2950096130371,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-09-22 10:57:42,2020-09-22 19:54:14,1,-15.87840659,-52.29480755,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-09-22 13:49:56,2020-09-22 19:35:49,1,-15.87846038,-52.29476331,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015900,2020-09-23 10:24:37,2020-09-23 15:25:49,1,-15.87836387,-52.29483322,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9902,12015961,2020-09-23 14:06:39,2020-09-23 18:32:23,1,-15.87849763,-52.29484791,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017061,2020-09-23 15:39:37,2020-09-23 19:00:24,1,-15.8788833618164,-52.2948036193848,JUSSARA(GO) , BARRA DO GARCAS(MT)
1751730000197,QBT5936,12046100,2020-09-24 07:42:41,2020-09-24 16:58:57,1,-15.878982,-52.294955,GOIANIA(GO) , ITAITUBA(PA)
1526219000191,PQU9822,12015961,2020-09-24 14:04:46,2020-09-24 19:35:33,1,-15.87872972,-52.29492914,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017061,2020-09-24 18:24:20,2020-09-24 19:04:14,1,-15.8788576126099,-52.2947807312012,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9902,12015961,2020-09-25 10:12:27,2020-09-25 14:41:11,1,-15.87877905,-52.29496296,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1543354000145,PQS3373,12010400,2020-09-25 13:22:34,2020-09-25 20:21:18,1,-15.890752,-52.26317,JATAI(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-09-25 13:53:44,2020-09-25 18:56:40,1,-15.87849292,-52.29483278,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017061,2020-09-25 15:33:06,2020-09-26 10:29:16,1,-15.8809661865234,-52.294906616210895,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-09-25 23:06:00,2020-09-26 02:31:01,1,-15.89397375,-52.25791906,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-09-26 14:09:31,2020-09-26 19:31:40,1,-15.87908999,-52.29487543,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017000,2020-09-26 15:38:24,2020-09-26 19:02:18,1,-15.8789701461792,-52.29491806030271,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9902,12015961,2020-09-27 13:48:33,2020-09-27 18:18:12,1,-15.87888228,-52.29487156,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017061,2020-09-27 15:04:07,2020-09-27 18:11:20,1,-15.8788089752197,-52.2947235107422,JUSSARA(GO) , BARRA DO GARCAS(MT)
1751730000197,OTI4597,12011461,2020-09-27 20:42:20,2020-09-28 04:52:05,1,-15.878811,-52.295013,GOIANIA(GO) , SAO FELIX DO ARAGUAIA(MT)
1526219000191,OGW0813,12015961,2020-09-28 10:36:55,2020-09-28 16:19:24,1,-15.87893636,-52.29476509,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9882,12015961,2020-09-28 14:39:05,2020-09-28 19:47:24,1,-15.87880381,-52.29485108,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017061,2020-09-28 15:37:57,2020-09-28 18:22:55,1,-15.8788871765137,-52.294864654541,JUSSARA(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017061,2020-09-30 15:18:00,2020-09-30 19:15:25,1,-15.8810367584229,-52.2949104309082,JUSSARA(GO) , BARRA DO GARCAS(MT)
1751730000197,QEC4779,2001600,2020-10-01 07:02:14,2020-12-01 06:39:09,0,-15.888737,-52.305373,MARABA(PA) , BARRA DO GARCAS(MT)
1751730000197,QBT5946,12012300,2020-10-01 07:04:16,2020-10-01 15:32:24,1,-15.888555,-52.305299,GOIANIA(GO) , BARRA DO GARCAS(MT)
1561646000100,PQE9888,12017000,2020-10-01 16:16:06,2020-10-01 18:48:27,1,-15.8788576126099,-52.2948455810547,JUSSARA(GO) , BARRA DO GARCAS(MT)
1751730000197,QBT5986,12012300,2020-10-02 07:21:04,2020-10-02 16:33:43,0,-15.879081,-52.294968,GOIANIA(GO) , BARRA DO GARCAS(MT)
1751730000197,QBT6006,12012300,2020-10-02 12:06:01,2020-11-02 11:03:27,0,-15.888699,-52.30539,GOIANIA(GO) , BARRA DO GARCAS(MT)
1751730000197,QBR6328,2001600,2020-10-02 12:46:00,2020-11-02 13:58:54,0,-15.888644,-52.305366,MARABA(PA) , BARRA DO GARCAS(MT)
1751730000197,QBX7406,2001600,2020-10-03 07:30:23,2020-11-03 09:07:23,0,-15.882094,-52.296479,MARABA(PA) , BARRA DO GARCAS(MT)
1751730000197,QBP4795,12012300,2020-10-03 07:50:51,2020-10-03 17:31:48,0,-15.878979,-52.294907,GOIANIA(GO) , BARRA DO GARCAS(MT)
1751730000197,QBX6776,12012300,2020-10-03 12:08:14,2020-11-03 04:41:28,0,-15.888698,-52.305374,GOIANIA(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017000,2020-10-06 15:36:20,2020-10-06 19:38:57,1,-15.8768434524536,-52.3168334960938,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9782,12015961,2020-10-07 13:17:21,2020-10-07 18:38:25,1,-15.87889073,-52.29483594,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9902,12015961,2020-10-07 14:12:19,2020-10-07 19:38:27,1,-15.87889151,-52.29485539,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-10-07 23:14:28,2020-11-07 02:38:34,1,-15.87891133,-52.29484254,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9672,12015961,2020-10-08 10:18:04,2020-10-08 14:44:29,1,-15.87886927,-52.29483271,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-10-08 13:57:46,2020-10-08 18:37:14,1,-15.87894022,-52.2947946,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017000,2020-10-08 16:10:42,2020-10-08 19:44:37,1,-15.8787794113159,-52.2948455810547,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-10-08 22:23:03,2020-11-08 01:36:28,1,-15.89391625,-52.25803249,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1751730000197,QEC4779,2001600,2020-10-09 06:55:59,2020-11-09 09:31:25,0,-15.87895,-52.295038,MARABA(PA) , BARRA DO GARCAS(MT)
1526219000191,NTP3615,12015961,2020-10-09 14:04:26,2020-10-09 19:37:36,1,-15.87857934,-52.2951064,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
3143492000162,QCW3107,12014161,2020-10-09 15:01:30,2020-11-09 07:28:03,1,-15.8789513,-52.2954439,BRASILIA(DF) , VILA RICA(MT)
1526219000191,PQU9902,12015961,2020-10-09 22:31:18,2020-11-09 01:57:36,1,-15.89395641,-52.25795948,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9602,12015961,2020-10-10 13:35:07,2020-10-10 19:00:06,1,-15.87891361,-52.29488635,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQR0939,12017000,2020-10-10 16:41:06,2020-10-10 19:57:57,1,-15.8789167404175,-52.294883728027294,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-10-11 13:32:34,2020-10-11 19:18:29,1,-15.87859445,-52.29498279,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9842,12015961,2020-10-11 17:19:10,2020-10-11 23:56:25,1,-15.87844719,-52.29479091,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1543354000145,PQS3373,12010400,2020-10-13 10:27:27,2020-10-13 10:29:43,0,-15.893794,-52.258671,JATAI(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9702,12015961,2020-10-13 13:09:36,2020-10-13 18:53:28,1,-15.87894822,-52.29485813,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9752,12015961,2020-10-13 18:47:27,2020-10-14 00:07:19,1,-15.87884769,-52.29475521,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9902,12015900,2020-10-14 13:27:29,2020-10-14 19:14:51,1,-15.87832257,-52.29474804,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
1561646000100,PQW6791,12017061,2020-10-14 15:11:35,2020-10-14 18:57:20,1,-15.8789691925049,-52.294872283935504,JUSSARA(GO) , BARRA DO GARCAS(MT)
1526219000191,PQU9882,12015961,2020-10-14 16:42:04,2020-10-14 22:17:29,1,-15.8789122,-52.2948378,SAO LUIS DE MONTES BELOS(GO) , BARRA DO GARCAS(MT)
